donor_id	cell_type	n_cells	AGTR1_mean	frac_AGTR1_pos	age	sex	disease	ethnicity
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Alveolar macrophages	43	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	B cell	58	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	DC2	39	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	EC capillary	45	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	EC venous	30	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Innate lymphoid cell NK	175	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Lymphatic EC	193	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Mast cells	23	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Monocyte-derived Mph	162	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Monocytes	61	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Multiciliated	1082	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Peribronchial fibroblasts	38	0.0558418600182784	0.0789473684210526	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Secretory	23	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	T cell lineage	343	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD66	Transitional Club-AT2 cells	236	0	0	30	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	AT1	316	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	AT2	1347	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Adventitial fibroblasts	37	0.0221866429657549	0.0540540540540541	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Alveolar fibroblasts	105	0.157542381967817	0.104761904761905	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Alveolar macrophages	1745	0.000807652483696924	0.00114613180515759	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	B cell	107	0.00708722845416203	0.00934579439252336	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Basal	46	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	DC2	143	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	EC arterial	175	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	EC capillary	283	0.00459786859923454	0.00353356890459364	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	EC venous	101	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Innate lymphoid cell NK	326	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Interstitial Mph perivascular	134	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Lymphatic EC	64	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Mast cells	37	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Monocyte-derived Mph	259	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Monocytes	1314	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Multiciliated	312	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Pericytes	43	0.739127159118652	0.418604651162791	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Plasma cells	100	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Secretory	63	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Smooth muscle	59	0.0725191811383781	0.0677966101694915	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	T cell lineage	2786	0.000909210749007949	0.000717875089734386	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD67	Transitional Club-AT2 cells	172	0	0	30	female	normal	unknown
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	AT2	47	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Alveolar fibroblasts	60	0.414738271633784	0.266666666666667	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Alveolar macrophages	3844	0.000344269326524606	0.000260145681581686	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	B cell	27	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	DC2	91	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	EC arterial	236	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	EC capillary	1602	0.00108181477783622	0.000624219725343321	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	EC venous	132	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Innate lymphoid cell NK	90	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Interstitial Mph perivascular	66	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Monocyte-derived Mph	982	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Monocytes	212	0.0115379522431572	0.00471698113207547	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Multiciliated	38	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Pericytes	105	0.936283534481412	0.542857142857143	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Smooth muscle	77	0.0817615552382036	0.051948051948052	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	T cell lineage	141	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD68	Transitional Club-AT2 cells	29	0	0	41	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69	B cell	40	0	0	31	female	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69	EC capillary	176	0	0	31	female	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69	Innate lymphoid cell NK	31	0	0	31	female	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69	Monocytes	112	0	0	31	female	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD69	T cell lineage	754	0	0	31	female	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	AT1	115	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	Alveolar macrophages	493	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	EC arterial	157	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	EC capillary	736	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	EC venous	124	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	Innate lymphoid cell NK	86	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	Monocyte-derived Mph	131	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	Monocytes	26	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	Multiciliated	320	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD70	Transitional Club-AT2 cells	56	0	0	54	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	AT1	477	0.00452237758996352	0.00209643605870021	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	AT2	4726	0.000394547409391787	0.000211595429538722	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Adventitial fibroblasts	168	0.098393507656597	0.0595238095238095	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Alveolar macrophages	579	0.00177611773495847	0.00172711571675302	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	B cell	25	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Basal	20	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	DC2	87	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	EC arterial	150	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	EC capillary	113	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	EC venous	271	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Innate lymphoid cell NK	44	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Lymphatic EC	161	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Monocyte-derived Mph	740	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Monocytes	398	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Multiciliated	416	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Secretory	177	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	T cell lineage	394	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD84	Transitional Club-AT2 cells	110	0	0	34	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	AT1	60	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	AT2	68	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	EC arterial	42	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	EC capillary	711	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	EC venous	39	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	Innate lymphoid cell NK	49	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	Monocyte-derived Mph	92	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	Monocytes	106	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	Pericytes	22	1.12741517478769	0.636363636363636	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD85	T cell lineage	73	0	0	53	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	AT1	340	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	AT2	200	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	B cell	83	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	DC2	57	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	EC arterial	289	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	EC capillary	74	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	EC venous	30	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	Innate lymphoid cell NK	135	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	Interstitial Mph perivascular	20	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	Monocytes	181	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	Multiciliated	415	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	Pericytes	75	0.364448187351227	0.226666666666667	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	Smooth muscle	24	0.0553647577762604	0.0416666666666667	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	T cell lineage	1308	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD92	Transitional Club-AT2 cells	106	0	0	55	male	normal	African
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	AT1	331	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	AT2	950	0.000765149216902884	0.00105263157894737	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Adventitial fibroblasts	305	0.046397338832011	0.0426229508196721	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Alveolar fibroblasts	42	0.0746845773288182	0.0476190476190476	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Alveolar macrophages	26	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	B cell	42	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Basal	23	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	DC2	121	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	EC arterial	311	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	EC capillary	760	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	EC venous	272	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Innate lymphoid cell NK	614	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Interstitial Mph perivascular	40	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Lymphatic EC	328	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Monocyte-derived Mph	108	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Monocytes	752	0.00220962566264132	0.00132978723404255	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Multiciliated	160	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Peribronchial fibroblasts	22	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Pericytes	55	0.591558882323178	0.363636363636364	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Smooth muscle	40	0.254484733939171	0.15	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	T cell lineage	1683	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD94	Transitional Club-AT2 cells	222	0	0	62	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	AT1	537	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	AT2	1663	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Adventitial fibroblasts	50	0.107486766576767	0.08	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Alveolar fibroblasts	77	0.104773026008111	0.0649350649350649	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Alveolar macrophages	51	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	B cell	71	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	DC2	43	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	EC arterial	219	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	EC capillary	483	0.00272202467079242	0.0020703933747412	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	EC venous	256	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Innate lymphoid cell NK	666	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Lymphatic EC	54	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Mast cells	36	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Monocyte-derived Mph	1030	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Monocytes	271	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Multiciliated	189	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Myofibroblasts	21	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Pericytes	115	0.694400175239729	0.356521739130435	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Smooth muscle	88	0.12095800109885	0.0795454545454545	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	T cell lineage	1474	0.000938032990071311	0.00067842605156038	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD95	Transitional Club-AT2 cells	109	0	0	64	female	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	AT1	87	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	AT2	711	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Alveolar macrophages	236	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	DC2	31	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	EC arterial	466	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	EC capillary	679	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	EC venous	449	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Innate lymphoid cell NK	366	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Lymphatic EC	83	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Monocyte-derived Mph	38	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Monocytes	84	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Multiciliated	202	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Secretory	20	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Smooth muscle	28	0.145483019096511	0.142857142857143	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	T cell lineage	690	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747VUHD98	Transitional Club-AT2 cells	77	0	0	69	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	AT1	28	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	AT2	489	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Adventitial fibroblasts	137	0.0665556222852999	0.072992700729927	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Alveolar fibroblasts	54	0.244381616512934	0.222222222222222	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Alveolar macrophages	3192	0.000198899635246822	0.00031328320802005	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	B cell	27	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Basal	77	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	DC2	61	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	EC arterial	270	0.00157678601918397	0.0037037037037037	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	EC capillary	910	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	EC venous	282	0.00187451218036895	0.00354609929078014	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Innate lymphoid cell NK	374	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Interstitial Mph perivascular	63	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Lymphatic EC	33	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Mast cells	116	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Mesothelium	30	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Monocyte-derived Mph	61	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Monocytes	247	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Multiciliated	88	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Myofibroblasts	21	0.0429862084842864	0.0476190476190476	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Pericytes	63	0.790896876463814	0.507936507936508	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Plasma cells	23	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Smooth muscle	115	0.0995885185573412	0.0956521739130435	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Subpleural fibroblasts	34	0.0231479704380035	0.0294117647058824	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	T cell lineage	522	0	0	75	male	normal	European
homosapiens_None_2023_None_sikkemalisa_001_d10_1101_2022_03_10_483747donor 1	Transitional Club-AT2 cells	168	0	0	75	male	normal	European
