cluster_0	cluster_1	cluster_2
VCL	0.486642090003312	0.522850758442873	0.491024092163084
DEPDC1B	0	0	1393499545.08907
DAPK2	0.537415061457698	0.47966421466418	0.484277302399985
NSMAF	0.448965063131857	0.562828451033078	0.492566852336181
ADSS2	0.486031602280691	0.514086889603146	0.500143884724939
STAP1	0	0	0
TIMP2	0.479428920939832	0.527967481314116	0.493430441337885
RFC1	0.479180454755887	0.526945556946605	0.494661591635907
TBC1D23	0.489002274337918	0.521288372077733	0.490153546478686
CUL3	0.447494179441045	0.558608173027287	0.498008706149046
MYOM2	0.608521515288078	0.250270821208546	0.728655173947337
OTC	0	0	0
CYP46A1	0.527609087413333	1.89534263616732	0
ZZZ3	0.47241875049039	0.52208309891469	0.506362062527909
SLC18A1	0	0	0
USP2	0.492532215092499	0.534476998258935	0.474252464281636
CASR	0	0	0
TUBG2	0.440924049226678	0.555730741551308	0.507804071087044
RPL26L1	0.539654462127488	0.477235394978426	0.484641158894428
FLT4	0.562889204573656	0.514244582087999	0.429053056293206
NSUN2	0.490348612907871	0.524433913498346	0.485807180036164
FBXO42	0.481981735183851	0.525220307944425	0.493462673497037
MFAP3	0.385385652550629	0.562714285139146	0.566742225826617
MRI1	0.481382078949272	0.51299172280438	0.505995613585555
METTL1	0.68230565841792	0.368988590552939	0.481236975074661
HOXC8	648397474.583773	0	0
AGA	0.487673527145209	0.483561642317289	0.52962278376212
PI4K2B	0.602521566193999	0.475653597365711	0.432013127970263
BOD1L1	0.448864065917943	0.596624717504404	0.463094460719688
MAT2B	0.507498734729838	0.496436160277266	0.496120950582826
TLL1	0	0	0
EDC4	0.413136897601488	0.617869216571337	0.4831128092149
TRIO	0.467053720700516	0.608264570058447	0.43559876510368
VCAN	0.49981462994473	0.482287843315026	0.518330496039274
CLEC16A	0.398623006868681	0.593267144524661	0.521213525850863
MSR1	0.499942090348093	0.447147546248848	0.556921714871797
CDH1	1094136264.96447	0	0
MTREX	0.48285002262941	0.510782568192754	0.506672261951893
DNAH5	0.543828895422712	0.718958165170281	0.29783815106877
ZFYVE16	0.480702019509408	0.540866136946012	0.480036465610318
RIPOR1	0.504036904119741	0.52509790330556	0.471828278008724
C6_ENSG00000039537	0	0.991200335294351	1.00887778479355
RAI14	0.468787454348	0.576415399442682	0.460246826062652
SOX30	648397474.583773	0	0
PNKP	0.502127881457888	0.480708362221155	0.51762275134201
BEST2	0	0	0
PHLPP2	0.449721350080987	0.640592754456777	0.427192190193206
SPDL1	0.550570315567778	0.512898984609632	0.440728411282415
STAU2	0.467691006380614	0.532019914339019	0.501671403826066
SLC66A1	0.412892803774755	0.484238938734663	0.616850807158363
CTNS	0.508132074037571	0.581159675761007	0.419484887946192
RTN4R	0.543249669829426	0.294182573764141	0.726137266307052
PHF23	0.515598634966297	0.512445468470716	0.472724020727502
CDH10	0	0	0
INPP4A	0.437786723560695	0.549160704985697	0.517506567575648
RAB27B	0	0	0
PSMA4	0.515098453177335	0.483125514507123	0.50212148150133
MYO16	0	0.991200335294351	1.00887778479355
LSG1	0.493784334201843	0.544369993530464	0.464030043397275
PARP3	0.600701935368165	0.595203192530749	0.336193346454888
TNC	1.23658082095312	0	0.808681472612246
THAP3	0.515416358165931	0.482059361374383	0.502903897294999
RIPOR3	0.449104567432877	0.505835899631014	0.548381447885419
TDP1	0.375287846739021	0.535751860455564	0.608408420662299
AIFM2	0.554560512812184	0.506980735661731	0.442683161622417
C2orf83	0	0	0
SPATA7	0.540334823588771	0.470272569349492	0.491102949782045
MED17	0.486951069536526	0.520654189751623	0.492824279713317
RETSAT	0.432759136224552	0.566895670933563	0.506383915381875
CAPG	0.519996963182419	0.445423727650432	0.537833867802305
AP2S1	0.527908030793437	0.456321032983002	0.517799477237507
USH2A	0	0	0
ZPBP	0	0	0
TG	0	0	1393499545.08907
ADAM28	1094136264.96447	0	0
BARX2	0	0	1393499545.08907
DCUN1D1	0.483596311493549	0.557234422172367	0.462419926659571
JADE2	0.468023538029816	0.551873720897971	0.482734260437347
ZIC2	0	0	0
LCP2	0.562889204573656	0.514244582087999	0.429053056293206
TRIT1	0.473417970915751	0.532752333132519	0.495025676863373
ADRB1	0.672972696815906	1.48594438340895	0
GUCA2B	0	0	0
CUL7	0.448260253333304	0.491303295191475	0.565038397473574
CTNNA1	0.506515419378747	0.501713353872499	0.491845927747655
PHKA2	0.378643221677014	0.651572781606908	0.494398139883213
CNTLN	0.456445219315265	0.521551938868026	0.523988196280414
EPHA3	0.516869335480245	0.488470839488816	0.494953765315091
HSPA5	0.511858223915509	0.488804034496076	0.499515102863475
DSG2	648397474.583773	0	0
GEMIN8	0.507046388313269	0.437865051477441	0.560123590378109
OFD1	0.456991422502543	0.540787829112805	0.504584012070602
GPM6B	0.516033412728077	0.493639364830772	0.490583365500748
PREX2	0.462906609457666	0.551423580291207	0.488405162575646
WDR37	0.48551838816219	0.454938148471233	0.563673056643569
YTHDC2	0.453599296818858	0.553786713593911	0.495967935103373
CTPS2	0.428037955826035	0.640738856909226	0.448735785178648
ATP6V1H	0.51796313714239	0.488819129478037	0.493542193359331
POLR2B	0.472846790485896	0.521586282928883	0.506400956292033
FAM214A	0.446794583162321	0.576746215083754	0.48236122893173
ARAP2	0.890077990503098	0.357534141307085	0.361856826618335
TPR	0.464218862364529	0.543237780306541	0.494648321188994
CP	0.785171597676672	0	1.27360694315412
KATNIP	0.378335076535556	0.644068989741234	0.500960545629127
DTNBP1	0.549425054469763	0.445433034164556	0.508830169854168
XK	0.315298489354106	0.433933871548493	0.843881936760305
ANO2	648397474.583773	0	0
C12orf4	0.497850410408392	0.522213982238347	0.480519195507186
SCML1	0.493085400534886	0.516764515316876	0.490428864454839
WWC3	0.453798062833108	0.541235047553993	0.50757649613402
ARHGAP6	0.474486876907502	0.525369493115754	0.501007699190253
FAM184B	0.478608850408177	0.518955617268837	0.502987492088554
MAP4	0.479926921831335	0.547507890164393	0.474728969725612
GOPC	0.49799100463173	0.516441558990924	0.485882524355623
ROS1	0	0	0
USP28	0.477892600760581	0.667810992715991	0.381649582051838
HDAC9	0	0	0
TSPAN17	0.477115540672833	0.435316146784983	0.596693514863701
NOP16	0.611018234921515	0.432906258910831	0.467583567528403
CC2D2A	0.433239609296405	0.570983541094915	0.502096809938677
RRM2B	0.476347926409938	0.521645038216704	0.502698699262647
ZNF800	0.498001565922838	0.527583563674911	0.475328197225896
TNFRSF17	0	0	0
SNX29	0.493678689259783	0.54599852454035	0.462670831565561
LMO3	0.454056353376656	0.521503079385581	0.526661764924768
MRPS10	0.503728637720484	0.500338774871918	0.495952858416074
GUCA1A	0	0	0
RSF1	0.475517957554109	0.535036797683461	0.490709066529141
VPS13D	0.443845540156041	0.609395425706398	0.45761162790585
CELF2	0.500316773081383	0.545189832217374	0.457079357541382
FAM120A	0.485519613175531	0.56571842668908	0.45317063841783
R3HDM1	0.464613163188359	0.556831278481891	0.481710888999181
COL9A2	0.836796550186698	0	1.19503360633857
KITLG	0.470444641900469	0.574709514306014	0.460076036445226
ERCC8	0.421072095918806	0.565999054298676	0.520366960664057
ADAMTS6	1.03832732568727	0.963087432873679	0
H6PD	0.4553516582799	0.595738604386536	0.457276033246446
VAMP3	0.509674383948292	0.488388867169529	0.502092239075368
PER3	0.461818421604608	0.603773012661644	0.444270909132688
UTS2	0	0	0
TNFRSF9	0	1381237217.31602	0
EPN3	0	0	0
LTBP1	0.553128051009459	0.605329003749596	0.363860499632577
RCN1	0.515113513838379	0.460708340935859	0.525822835555036
ELN	0.466867166267445	0.592788033178336	0.448341113931566
RFC2	0.543999294979648	0.438912889701472	0.521231352005553
ARID1B	0.439899786328777	0.56092332962489	0.504074310086219
CLPTM1L	0.475662242168345	0.528077671968461	0.497182697536166
NEDD4L	1.31101446027954	0	0.762768092537217
FOXP3	0	0	0
PPP1R3F	0.47555790890877	0.325492801658025	0.761016498486061
HEXB	0.501205308289079	0.483440868423862	0.515702306798885
PTCD2	0.402898412830797	0.55201324377271	0.555535057747815
NEXMIF	0.315298489354106	0.433933871548493	0.843881936760305
JKAMP	0.494116579537281	0.51095823384611	0.495044255672052
DKK3	0.507306803490162	0.486667907100523	0.506205837988508
ARHGEF5	0.432338384423482	0.840328906351557	0.318461397271927
NFE2L3	0.699175488511513	0.414347032198253	0.419568893780663
MCUR1	0.507234301040072	0.482192666705767	0.510900335380491
LIMA1	0.462850089840188	0.565795985343911	0.475469984116428
LETMD1	0.493403321522164	0.504127621437971	0.502513728351445
SLC4A8	0.343185768839114	0.761266712233259	0.454062885337174
LAMC3	0.473866618918405	0.523846207274888	0.503130229875647
PTGER3	0.469432379887859	2.13023225618274	0
TNIP3	0.972443766130716	1.02833709673546	0
MAPK9	0.488381873657508	0.568119470114147	0.44838764407482
COL23A1	0.3943207440052	0.555240928426353	0.562945169487045
BCAR1	0.500247444374164	0.504444480272844	0.495335794557707
FAM160A2	0.482302000234426	0.530987264415171	0.487651722145534
HERPUD1	0.525347150830118	0.476617586696501	0.498827643854012
HOMER3	0.460867661468678	0.463134456510754	0.582250659609851
RAD51	0	0.991200335294351	1.00887778479355
POLQ	648397474.583773	0	0
PIK3CB	0.510493270712169	0.57375874212183	0.423400012103662
CYBA	0.505913428035251	0.47973379819104	0.514798120698563
THOC3	0.520074386249411	0.476766681252033	0.503799156097651
HEBP2	0.544004265083716	0.451989737220188	0.506878992922864
MPHOSPH9	0.501141992150115	0.554135657995434	0.448444026872143
PLEKHA5	0.476227515322505	0.518696632081238	0.505710504774607
PRSS8	0.935510867849413	1.06893466807196	0
SIKE1	0.518100744361977	0.507085624939896	0.475470561806568
RRP12	0.51926678402058	0.474063876074282	0.507406409831326
FNIP2	0.473494086614244	0.555516833940053	0.473909146971427
MSMO1	0.500042798571142	0.483049079257055	0.517299099789323
TTC17	0.457083175647846	0.544919953894401	0.500567242437723
ALX4	0	0	0
FSTL4	0.310397982027146	0	3.22167042275283
FOXN3	0.487040808048455	0.546057227774551	0.4690394552952
METTL24	0.364560689152309	0.778379213368798	0.418734238670617
AKR7A2	0.531686596411685	0.456158016605246	0.51426528103419
MRTO4	0.573164466985231	0.415352784536282	0.520216772883215
NNAT	0.469432379887859	2.13023225618274	0
USE1	0.519869555243886	0.472391390862044	0.508565127583565
MCF2L2	0.13013997148331	0.583018408776157	1.06846940117695
NRIP2	0.511785852945641	1.95394224647893	0
LAMA3	2610424955.72463	0	0
AP5M1	0.451467529614861	0.557607337435953	0.494697295884976
ANAPC4	0.448860340347781	0.585559507492698	0.472515150578299
KCNQ1	648397474.583773	0	0
TRAPPC3	0.502577395222047	0.490622266999451	0.506895307279521
THRAP3	0.501891401771981	0.489779088456059	0.508449341771154
PHPT1	0.516581600938615	0.485582288132618	0.498159592431832
ENTPD2	0	1381237217.31602	0
LY75	0.233678914387567	0.676448030107253	0.686576530231727
ARID4B	0.477816324780744	0.525512021659424	0.497435698832278
OPN3	0.463546699391794	0.496752004946409	0.541746702446451
SDCCAG8	0.458338224164445	0.525784003986805	0.517710348892814
PTPRN	0	0	0
HHAT	0.399997463105033	0.685664549462711	0.444095143416194
KIF1B	0.477371422771857	0.580764323224891	0.448190741829942
FOXC1	0.497923862205008	0.613346071417065	0.40335216820636
TBC1D22A	0.479555836254491	0.513603302129559	0.507280781220688
SYNE2	0.453593256287592	0.575842833228508	0.476083188108429
PLEKHH1	0.272383283418585	0.448313272504178	0.909800354461392
ATP9A	0.61597205566829	0.445178421815798	0.450912716950136
CBLN4	648397474.583773	0	0
CHRDL2	0.469432379887859	2.13023225618274	0
FAM168A	0.465129355804065	0.6389925810055	0.413756231251636
RELT	1.10509742375926	0.309704582007324	0.31331553104948
GALC	0.464834849516977	0.528390944089788	0.508190247789506
NOP58	0.500812420446085	0.515910800952673	0.48362495047949
SZRD1	0.499680887725451	0.500177348852248	0.500141865597793
KCNH2	0	1381237217.31602	0
CUL1	0.482015548134581	0.500995197701878	0.517407862389618
FAM114A2	0.516592582058201	0.472320458206114	0.511882253412301
CYFIP2	0.546372239889571	0.216844267589766	0.88137081793492
TAB2	0.456270378712521	0.537723183520565	0.508290562379474
GINM1	0.50508967207739	0.492850420447646	0.502114335771341
EIF2AK2	0.50211087953604	0.502812209146764	0.495101191369511
USP36	0.490172590278727	0.530686712570475	0.480088570005369
KMT2C	0.441924668416056	0.581694016298512	0.483131694089042
MCOLN3	0.4923167558548	0.516088584414533	0.491849476848849
CCDC85A	1434176347.03379	0	0
PUM2	0.453436726138824	0.565670335579205	0.485284926847435
MRPL43	0.508056849133522	0.480747983502743	0.511577187113509
ITIH4	0.459022442049498	0.644030710452524	0.415731874018503
ITIH1	648397474.583773	0	0
HPF1	0.523810308905222	0.46781517214911	0.509512226190698
ZFR	0.490109759396592	0.506263654320686	0.503727517014746
ZNF280C	0.513686329264671	0.474024100411945	0.512982475755926
NPFFR2	0	0	0
PHF21B	0.905189603122155	0	1.10474092469404
TRAF1	0.368994452012825	0.59511292132783	0.556124785303791
RC3H2	0.451096633047186	0.577815045859084	0.476934334787932
IL17RB	0	0	0
TRAF3IP2	0.437416093903698	0.460440731125069	0.613990299228397
GYG2	1094136264.96447	0	0
DCBLD2	0.492817973255428	0.531852874792005	0.476403183141127
SERPINB3	0	0	1393499545.08907
SOAT1	0.474696224912963	0.482719736418909	0.544501843353359
PKP2	1709160308.09301	0	0
MSH4	648397474.583773	0	0
F7_ENSG00000057593	0.253659446857656	0	3.94229353747542
GDI2	0.523517080762473	0.463204450870962	0.514709633470151
PRDM1	0.591168464151616	0.416069027272555	0.502966624646744
ATG5	0.495402600006968	0.508994854604926	0.495682757659522
TMCC3	0.410354175921242	0.558168580172509	0.540406802688332
PITHD1	0.503632164047435	0.480554486208753	0.516251711149227
MTA3	0.458543421961169	0.524322998353247	0.518936093595558
USP13	0.463116180141213	0.572517322949246	0.469282659662252
ATP11B	0.443238727618228	0.58070430160129	0.482613658399808
LAMC2	0.434082337421154	0.32382865761606	0.827134100343233
CDK14	0.414114389402584	0.653718781171394	0.453180216136584
SEC61A1	0.487824596024787	0.505154295919427	0.507172527746228
PPP1R12A	0.48916764290758	0.523457646454447	0.487912888600967
RASGRF1	0	0	1393499545.08907
CAMK2B	0.465301532679744	0	2.14914400126938
CROCC	0.488294939772614	0.564804521491603	0.451309905509533
POLR3E	0.484875922546344	0.51070257087674	0.504665842194734
ATP2B4	0.477315595290824	0.547758798264946	0.47710255672796
ZC3H11A	0.449084320234107	0.578226114665289	0.478663773805661
RIOK2	0.548583224812793	0.481773379248601	0.471927188524157
YIPF1	0.475200036666629	0.483396696305504	0.543216250709099
NDC1	0.468255877292598	0.667763811907966	0.390212454158415
DGKG	0.459158469564176	0.557618952098655	0.486617613039794
FLYWCH1	0.470004551737867	0.512578806986272	0.518355199043762
UNKL	0.429196276014497	0.549777315558344	0.526596247230983
TBXAS1	0.431489183465572	0.715931830223034	0.391492038286057
PARP12	0.490710728033923	0.524605294038366	0.485284752353429
ALDH18A1	0.501048571475723	0.452739924334474	0.549319686007343
TARBP1	0.486721989851751	0.546749939918517	0.468725599711348
GATB	0.4887135302826	0.545842759815955	0.467603883927031
MXD1	0.518038631832553	0.528359075916514	0.455691518051779
CDK17	0.482539870819399	0.554047955652901	0.466273298267478
DNAJC25	0.57279426102323	0.498271031295659	0.435228948450295
SLC2A3	0.551381454214423	0.482723298369398	0.468475070309662
PSD	0.785171597676672	0	1.27360694315412
CTDP1	0.498013510890916	0.526462199971262	0.476364063336555
YBX3	0.546909509924904	0.483877637520926	0.471367711457378
STYK1	0	0	0
WNK1	0.460914625746669	0.564657491186137	0.478459305067381
CCAR1	0.461593938210862	0.559605274735373	0.482299351343622
OGFR	0.524191726340869	0.4885293976846	0.48785044682218
GNA15	1.39219846715372	0	0.718288392323386
CREB3L3	0	0	0
PIGV	0.465358669934838	0.493520341469468	0.54317603622541
PTPRU	0.63383118082611	0.299885496770738	0.616440801931849
SNRNP40	0.516234675547436	0.440594499301905	0.547236454305047
RIMBP2	648397474.583773	0	0
COL11A1	0	0	0
QSER1	0.420496308050001	0.604963430751829	0.485986680858412
MPC1	0.515050706985389	0.470325030249227	0.515531873952961
ACAA1	0.495719575525754	0.481923179998686	0.522935406179264
BCAT1	0.544680057035047	0.587340998660964	0.383829475331162
HDAC7	0.473289915413608	0.510656592541955	0.516798961425978
LZTS1	0.492499918623659	0.539507004967925	0.469670506615522
PRDM6	0.461085272422567	0.526888871646781	0.513659093017035
SPAG4	0.547296558824666	0.592795311168169	0.377629787743523
NCKAP1	0.467565845142184	0.548065291202314	0.486697074562378
MRPS35	0.518308193675987	0.483438389514061	0.498660279211665
GUCY1B1	0.488474968745949	0.508924757650543	0.502747319494353
SFSWAP	0.471454590084948	0.558538026321026	0.473245674063305
TNK2	0.412489689077926	0.6008414109011	0.498444464078808
MON2	0.425878014363877	0.610271805704506	0.4756563265165
CDH3	0	0	1393499545.08907
ARSF	0	0	0
GPBP1	0.485097585872087	0.524010357393454	0.491468673333308
DGAT2	648397474.583773	0	0
ZNF112	0.559095066551574	0.714131375743002	0.289962327478888
CS	0.477369837964435	0.524109795370022	0.499248780188028
LTK	0.539972040342249	0.422695998286649	0.543813319718395
MRPS24	0.45616133909215	0.488801424036235	0.55864804131989
ELMO2	0.469984720658375	0.474466697288482	0.558823359821747
WAPL	0.499928284128457	0.519412624741171	0.481147088868452
VMP1	0.522273983423048	0.477706669901237	0.500681897345721
APPBP2	0.48553188643535	0.551345350713215	0.465762777061186
POLD1	0.580033319739617	0.287169106163313	0.694331546617937
SEZ6	0.557557989287504	0.470957200483427	0.474621984723057
EIF4B	0.494256287814021	0.504308976289976	0.501470596912994
SLC6A16	0.443844988605832	0.588962078769588	0.474788703181253
BICRA	0.464838175207597	0.516430538928596	0.520016932274408
SPHK2	0.489341621070029	0.434488928670813	0.583656689646098
RPL18	0.515530203465519	0.463728223748405	0.522121031388627
CA11	0.447490805102474	0.488322787715796	0.569237750384545
ISOC2	0.540867787961656	0.435549559802263	0.528075990678142
U2AF2	0.498976751871723	0.499467562014697	0.501558190527905
EPN1	0.50443896699693	0.515194439306024	0.48078149147408
MED29	0.504747926685778	0.479060600958871	0.516686480737695
AHRR	0.587650550088223	0.283621921791672	0.691781498489195
ZNF275	0.508749480649834	0.521928345474672	0.470289240689464
MTMR1	0.385227388817902	0.699128471241306	0.450200452767178
GPC1	0.497228357080655	0.499149868281048	0.503636180657901
